Order_ID,Order_Date,City,State,Category,Quantity,Unit_Price_INR,Discount,Sales_INR,Profit_INR,Payment_Method,Channel
IN100237,2025-06-21,Kolkata,West Bengal,Grocery,3,528.78,0.15,1348.39,296.65,UPI,Online
IN100238,2025-06-01,Jaipur,Rajasthan,Home & Kitchen,2,2011.56,0.0,4023.12,1206.94,Debit Card,Store
IN100239,2024-09-30,Jaipur,Rajasthan,Beauty,1,977.53,0.2,782.02,250.25,Credit Card,Online
IN100240,2024-08-20,Bengaluru,Karnataka,Beauty,2,1072.06,0.05,2036.91,651.81,UPI,Store
IN100241,2024-04-23,Bengaluru,Karnataka,Home & Kitchen,4,1607.96,0.0,6431.84,1929.55,Cash,Online
IN100242,2024-05-13,Bengaluru,Karnataka,Clothing,5,1829.18,0.2,7316.72,2048.68,Cash,Online
IN100243,2025-02-28,Hyderabad,Telangana,Beauty,3,1192.36,0.1,3219.37,1030.2,Credit Card,Online
IN100244,2025-11-20,Ahmedabad,Gujarat,Grocery,2,821.78,0.1,1479.2,325.42,UPI,Online
IN100245,2024-01-25,Pune,Maharashtra,Beauty,5,964.64,0.05,4582.04,1466.25,Net Banking,Store
IN100246,2025-07-13,Ahmedabad,Gujarat,Grocery,5,632.57,0.0,3162.85,695.83,Cash,Online
IN100247,2024-10-06,Mumbai,Maharashtra,Clothing,1,1032.77,0.05,981.13,274.72,UPI,Online
IN100248,2024-12-08,Ahmedabad,Gujarat,Clothing,3,1841.98,0.1,4973.35,1392.54,UPI,Online
IN100249,2024-03-12,Hyderabad,Telangana,Grocery,5,857.13,0.0,4285.65,942.84,Credit Card,Online
IN100250,2024-07-19,Mumbai,Maharashtra,Home & Kitchen,3,1281.87,0.1,3461.05,1038.32,Debit Card,Online
IN100251,2024-11-21,Ahmedabad,Gujarat,Clothing,2,1304.77,0.2,2087.63,584.54,UPI,Online
IN100252,2024-02-02,Hyderabad,Telangana,Grocery,5,826.82,0.05,3927.4,864.03,Credit Card,Online
IN100253,2024-04-06,Pune,Maharashtra,Clothing,5,1053.58,0.25,3950.92,1106.26,Credit Card,Store
IN100254,2025-07-10,Ahmedabad,Gujarat,Home & Kitchen,2,1489.98,0.0,2979.96,893.99,Cash,Online
IN100255,2024-09-19,Hyderabad,Telangana,Clothing,3,1870.6,0.2,4489.44,1257.04,Credit Card,Store
IN100256,2024-03-10,Bengaluru,Karnataka,Electronics,3,4002.36,0.2,9605.66,2305.36,Credit Card,Store
IN100257,2024-10-19,Jaipur,Rajasthan,Electronics,5,4137.09,0.05,19651.18,4716.28,Net Banking,Online
IN100258,2025-12-30,Bengaluru,Karnataka,Electronics,2,2535.68,0.25,3803.52,912.84,UPI,Store
IN100259,2024-07-25,Jaipur,Rajasthan,Grocery,4,544.28,0.1,1959.41,431.07,UPI,Store
IN100260,2024-06-20,Delhi,Delhi,Electronics,3,3499.27,0.0,10497.81,2519.47,Cash,Online
IN100261,2025-01-29,Delhi,Delhi,Electronics,4,3283.62,0.1,11821.03,2837.05,UPI,Store
IN100262,2024-09-12,Delhi,Delhi,Beauty,5,804.62,0.3,2816.17,901.17,Cash,Online
IN100263,2024-09-20,Pune,Maharashtra,Home & Kitchen,4,2294.1,0.2,7341.12,2202.34,UPI,Online
IN100264,2024-09-20,Bengaluru,Karnataka,Clothing,4,1800.26,0.05,6840.99,1915.48,UPI,Store
IN100265,2025-05-31,Jaipur,Rajasthan,Beauty,3,800.64,0.1,2161.73,691.75,Net Banking,Online
IN100266,2024-01-10,Hyderabad,Telangana,Electronics,5,2563.97,0.0,12819.85,3076.76,Credit Card,Online
IN100267,2024-09-27,Mumbai,Maharashtra,Grocery,4,517.99,0.1,1864.76,410.25,Debit Card,Online
IN100268,2024-11-07,Hyderabad,Telangana,Grocery,3,659.67,0.1,1781.11,391.84,UPI,Store
IN100269,2025-01-04,Mumbai,Maharashtra,Clothing,4,1100.96,0.05,4183.65,1171.42,UPI,Store
IN100270,2025-07-20,Chennai,Tamil Nadu,Clothing,3,1410.74,0.1,3809.0,1066.52,Cash,Online
IN100271,2025-07-06,Hyderabad,Telangana,Clothing,5,1400.36,0.25,5251.35,1470.38,UPI,Store
IN100272,2025-10-11,Ahmedabad,Gujarat,Clothing,2,1784.54,0.1,3212.17,899.41,Credit Card,Online
IN100273,2025-01-25,Ahmedabad,Gujarat,Home & Kitchen,3,1606.57,0.2,3855.77,1156.73,UPI,Online
IN100274,2024-04-24,Kolkata,West Bengal,Electronics,3,3406.16,0.05,9707.56,2329.81,UPI,Store
IN100275,2025-07-28,Bengaluru,Karnataka,Electronics,4,3786.48,0.3,10602.14,2544.51,Debit Card,Store
IN100276,2024-12-09,Mumbai,Maharashtra,Electronics,5,3479.5,0.0,17397.5,4175.4,Cash,Online
IN100277,2025-02-13,Mumbai,Maharashtra,Clothing,1,1848.2,0.1,1663.38,465.75,Debit Card,Online
IN100278,2025-06-29,Bengaluru,Karnataka,Grocery,1,709.46,0.2,567.57,124.87,Debit Card,Store
IN100279,2025-01-12,Pune,Maharashtra,Electronics,2,4115.87,0.2,6585.39,1580.49,Credit Card,Store
IN100280,2025-03-31,Kolkata,West Bengal,Home & Kitchen,5,1546.72,0.0,7733.6,2320.08,Credit Card,Store
IN100281,2025-02-26,Pune,Maharashtra,Clothing,3,1490.29,0.1,4023.78,1126.66,Debit Card,Online
IN100282,2025-03-19,Pune,Maharashtra,Electronics,1,3370.08,0.15,2864.57,687.5,UPI,Store
IN100283,2024-07-15,Pune,Maharashtra,Grocery,2,873.04,0.05,1658.78,364.93,UPI,Store
IN100284,2024-12-28,Bengaluru,Karnataka,Electronics,5,2665.37,0.15,11327.82,2718.68,Net Banking,Online
IN100285,2025-02-13,Pune,Maharashtra,Grocery,2,514.57,0.05,977.68,215.09,UPI,Store
IN100286,2025-07-27,Ahmedabad,Gujarat,Grocery,1,713.43,0.05,677.76,149.11,UPI,Store
IN100287,2025-01-28,Delhi,Delhi,Electronics,4,2705.28,0.0,10821.12,2597.07,Credit Card,Store
IN100288,2025-05-23,Chennai,Tamil Nadu,Electronics,4,3569.44,0.0,14277.76,3426.66,Debit Card,Store
IN100289,2025-07-19,Mumbai,Maharashtra,Clothing,5,1864.97,0.2,7459.88,2088.77,Credit Card,Store
IN100290,2025-11-01,Mumbai,Maharashtra,Electronics,2,4208.73,0.1,7575.71,1818.17,UPI,Store
IN100291,2024-10-20,Chennai,Tamil Nadu,Electronics,3,2720.69,0.1,7345.86,1763.01,Net Banking,Online
IN100292,2024-01-25,Bengaluru,Karnataka,Clothing,1,1135.52,0.05,1078.74,302.05,Debit Card,Store
IN100293,2024-08-24,Hyderabad,Telangana,Clothing,4,1490.27,0.0,5961.08,1669.1,Cash,Store
IN100294,2025-04-05,Bengaluru,Karnataka,Grocery,4,702.91,0.1,2530.48,556.71,UPI,Store
IN100295,2024-11-16,Mumbai,Maharashtra,Grocery,2,734.8,0.05,1396.12,307.15,UPI,Online
IN100296,2024-04-09,Mumbai,Maharashtra,Grocery,4,768.28,0.2,2458.5,540.87,UPI,Online
IN100297,2025-11-20,Chennai,Tamil Nadu,Electronics,2,3489.99,0.3,4885.99,1172.64,UPI,Online
IN100298,2025-02-11,Pune,Maharashtra,Electronics,1,2472.45,0.2,1977.96,474.71,UPI,Store
IN100299,2024-06-03,Bengaluru,Karnataka,Home & Kitchen,2,2184.48,0.1,3932.06,1179.62,UPI,Store
IN100300,2025-03-09,Jaipur,Rajasthan,Grocery,4,488.6,0.15,1661.24,365.47,Credit Card,Online
IN100301,2025-03-09,Chennai,Tamil Nadu,Home & Kitchen,2,1283.39,0.25,1925.08,577.52,Debit Card,Online
IN100302,2024-05-22,Ahmedabad,Gujarat,Clothing,4,1680.39,0.1,6049.4,1693.83,Debit Card,Online
IN100303,2025-06-12,Mumbai,Maharashtra,Grocery,5,686.68,0.15,2918.39,642.05,UPI,Online
IN100304,2024-10-11,Chennai,Tamil Nadu,Grocery,4,750.15,0.15,2550.51,561.11,Credit Card,Store
IN100305,2024-01-05,Bengaluru,Karnataka,Clothing,4,1328.3,0.15,4516.22,1264.54,UPI,Online
IN100306,2025-06-06,Mumbai,Maharashtra,Clothing,4,990.09,0.15,3366.31,942.57,Credit Card,Online
IN100307,2025-12-20,Hyderabad,Telangana,Grocery,5,594.85,0.15,2528.11,556.18,Credit Card,Online
IN100308,2025-03-11,Chennai,Tamil Nadu,Electronics,3,3504.92,0.15,8937.55,2145.01,Credit Card,Online
IN100309,2025-02-21,Kolkata,West Bengal,Clothing,4,1185.39,0.2,3793.25,1062.11,Cash,Store
IN100310,2024-03-21,Mumbai,Maharashtra,Home & Kitchen,3,2064.73,0.1,5574.77,1672.43,Cash,Online
IN100311,2025-06-28,Bengaluru,Karnataka,Beauty,1,1094.72,0.15,930.51,297.76,Debit Card,Store
IN100312,2025-01-11,Delhi,Delhi,Clothing,2,1393.38,0.0,2786.76,780.29,Cash,Online
IN100313,2024-06-07,Jaipur,Rajasthan,Clothing,3,1776.91,0.2,4264.58,1194.08,Debit Card,Online
IN100314,2025-09-18,Lucknow,Uttar Pradesh,Electronics,1,4018.02,0.05,3817.12,916.11,Cash,Online
IN100315,2024-08-04,Pune,Maharashtra,Grocery,2,825.98,0.1,1486.76,327.09,Credit Card,Store
IN100316,2025-10-31,Lucknow,Uttar Pradesh,Clothing,4,1581.54,0.2,5060.93,1417.06,Credit Card,Online
IN100317,2024-02-14,Bengaluru,Karnataka,Beauty,4,808.3,0.15,2748.22,879.43,Debit Card,Store
IN100318,2025-09-23,Ahmedabad,Gujarat,Clothing,4,1417.94,0.05,5388.17,1508.69,UPI,Store
IN100319,2024-08-02,Ahmedabad,Gujarat,Clothing,5,1626.56,0.05,7726.16,2163.32,Debit Card,Online
IN100320,2025-05-25,Delhi,Delhi,Grocery,5,543.96,0.25,2039.85,448.77,Net Banking,Store
IN100321,2024-05-07,Pune,Maharashtra,Home & Kitchen,5,2124.45,0.0,10622.25,3186.68,Debit Card,Store
IN100322,2024-09-10,Kolkata,West Bengal,Clothing,5,1478.76,0.0,7393.8,2070.26,UPI,Online
IN100323,2025-07-03,Delhi,Delhi,Clothing,1,1067.38,0.15,907.27,254.04,UPI,Online
IN100324,2025-12-22,Lucknow,Uttar Pradesh,Beauty,1,956.01,0.15,812.61,260.04,Cash,Store
IN100325,2024-12-17,Delhi,Delhi,Electronics,4,2378.89,0.15,8088.23,1941.18,Net Banking,Online
IN100326,2025-08-28,Lucknow,Uttar Pradesh,Beauty,2,638.37,0.15,1085.23,347.27,UPI,Store
IN100327,2025-06-24,Mumbai,Maharashtra,Electronics,5,4090.43,0.2,16361.72,3926.81,Cash,Online
IN100328,2024-06-12,Ahmedabad,Gujarat,Home & Kitchen,2,1833.2,0.25,2749.8,824.94,Cash,Online
IN100329,2025-10-10,Mumbai,Maharashtra,Grocery,1,684.54,0.15,581.86,128.01,UPI,Store
IN100330,2025-06-18,Jaipur,Rajasthan,Clothing,5,1234.74,0.05,5865.02,1642.21,Cash,Store
IN100331,2024-05-10,Pune,Maharashtra,Home & Kitchen,1,1895.01,0.1,1705.51,511.65,UPI,Online
IN100332,2025-08-20,Kolkata,West Bengal,Electronics,1,2591.25,0.15,2202.56,528.61,Credit Card,Store
IN100333,2025-11-26,Lucknow,Uttar Pradesh,Clothing,3,1658.54,0.1,4478.06,1253.86,Credit Card,Online
IN100334,2025-05-18,Kolkata,West Bengal,Grocery,1,802.87,0.0,802.87,176.63,Debit Card,Online
IN100335,2025-02-27,Lucknow,Uttar Pradesh,Clothing,4,1758.85,0.1,6331.86,1772.92,Debit Card,Store
IN100336,2024-07-02,Bengaluru,Karnataka,Grocery,1,500.06,0.2,400.05,88.01,Credit Card,Online
IN100337,2025-11-01,Delhi,Delhi,Electronics,5,3400.13,0.1,15300.58,3672.14,Cash,Online
IN100338,2025-06-06,Jaipur,Rajasthan,Electronics,4,3922.2,0.15,13335.48,3200.52,Cash,Online
IN100339,2025-07-07,Ahmedabad,Gujarat,Electronics,1,2506.69,0.15,2130.69,511.37,Cash,Store
IN100340,2024-08-22,Lucknow,Uttar Pradesh,Electronics,4,2447.01,0.05,9298.64,2231.67,Credit Card,Online
IN100341,2024-05-10,Kolkata,West Bengal,Clothing,1,1723.42,0.1,1551.08,434.3,UPI,Store
IN100342,2025-11-27,Jaipur,Rajasthan,Home & Kitchen,4,2192.18,0.05,8330.28,2499.08,Credit Card,Store
IN100343,2024-01-14,Hyderabad,Telangana,Beauty,2,892.49,0.1,1606.48,514.07,Cash,Online
IN100344,2025-10-20,Hyderabad,Telangana,Home & Kitchen,3,1388.36,0.2,3332.06,999.62,UPI,Store
IN100345,2025-01-14,Mumbai,Maharashtra,Electronics,4,3313.54,0.15,11266.04,2703.85,Net Banking,Store
IN100346,2024-02-29,Ahmedabad,Gujarat,Clothing,5,1339.27,0.05,6361.53,1781.23,Cash,Online
IN100347,2024-10-18,Bengaluru,Karnataka,Electronics,3,3318.58,0.0,9955.74,2389.38,Debit Card,Online
IN100348,2024-06-08,Kolkata,West Bengal,Clothing,3,1380.3,0.2,3312.72,927.56,Debit Card,Online
IN100349,2025-03-22,Delhi,Delhi,Grocery,1,695.2,0.05,660.44,145.3,Credit Card,Store
IN100350,2025-06-21,Delhi,Delhi,Electronics,4,3752.43,0.0,15009.72,3602.33,Debit Card,Store
IN100351,2025-07-30,Kolkata,West Bengal,Electronics,3,3851.71,0.1,10399.62,2495.91,Credit Card,Online
IN100352,2025-01-20,Pune,Maharashtra,Beauty,5,1009.65,0.15,4291.01,1373.12,Cash,Online
IN100353,2024-03-10,Bengaluru,Karnataka,Clothing,5,1161.04,0.2,4644.16,1300.36,Debit Card,Online
IN100354,2025-01-16,Jaipur,Rajasthan,Clothing,5,1341.38,0.3,4694.83,1314.55,Debit Card,Online
IN100355,2025-11-15,Lucknow,Uttar Pradesh,Electronics,1,2388.15,0.0,2388.15,573.16,Cash,Online
IN100356,2024-08-12,Pune,Maharashtra,Clothing,2,1391.02,0.05,2642.94,740.02,UPI,Store
IN100357,2025-05-22,Lucknow,Uttar Pradesh,Home & Kitchen,4,2395.3,0.15,8144.02,2443.21,UPI,Online
IN100358,2025-10-26,Lucknow,Uttar Pradesh,Electronics,3,3574.8,0.2,8579.52,2059.08,Cash,Store
IN100359,2024-02-09,Pune,Maharashtra,Clothing,4,1120.7,0.05,4258.66,1192.42,UPI,Online
IN100360,2024-05-25,Mumbai,Maharashtra,Electronics,3,2798.64,0.1,7556.33,1813.52,Credit Card,Store
IN100361,2024-12-31,Hyderabad,Telangana,Grocery,1,482.28,0.1,434.05,95.49,Credit Card,Online
IN100362,2025-09-01,Lucknow,Uttar Pradesh,Electronics,4,2619.42,0.15,8906.03,2137.45,UPI,Store
IN100363,2024-09-04,Pune,Maharashtra,Home & Kitchen,1,1830.77,0.05,1739.23,521.77,UPI,Online
IN100364,2024-01-12,Pune,Maharashtra,Home & Kitchen,1,1663.48,0.25,1247.61,374.28,Cash,Online
IN100365,2025-06-19,Chennai,Tamil Nadu,Home & Kitchen,4,1498.64,0.1,5395.1,1618.53,Debit Card,Online
IN100366,2025-05-24,Mumbai,Maharashtra,Clothing,4,1113.4,0.05,4230.92,1184.66,Credit Card,Store
IN100367,2024-09-01,Ahmedabad,Gujarat,Home & Kitchen,3,2027.6,0.05,5778.66,1733.6,Net Banking,Online
IN100368,2024-06-19,Chennai,Tamil Nadu,Grocery,5,690.8,0.0,3454.0,759.88,UPI,Online
IN100369,2024-02-01,Chennai,Tamil Nadu,Clothing,1,1746.8,0.15,1484.78,415.74,UPI,Store
IN100370,2025-09-17,Kolkata,West Bengal,Grocery,2,532.42,0.15,905.11,199.12,Debit Card,Store
IN100371,2025-12-21,Hyderabad,Telangana,Electronics,3,4003.81,0.0,12011.43,2882.74,Debit Card,Online
IN100372,2025-03-04,Pune,Maharashtra,Electronics,3,3442.06,0.1,9293.56,2230.45,UPI,Store
IN100373,2024-02-04,Hyderabad,Telangana,Home & Kitchen,5,1571.48,0.2,6285.92,1885.78,Net Banking,Online
IN100374,2024-07-23,Bengaluru,Karnataka,Clothing,5,1228.93,0.05,5837.42,1634.48,Net Banking,Store
IN100375,2025-01-18,Kolkata,West Bengal,Grocery,1,619.94,0.1,557.95,122.75,UPI,Store
IN100376,2024-09-22,Ahmedabad,Gujarat,Clothing,3,1398.72,0.05,3986.35,1116.18,UPI,Online
IN100377,2025-07-30,Hyderabad,Telangana,Home & Kitchen,3,1356.53,0.05,3866.11,1159.83,Cash,Store
IN100378,2025-03-18,Delhi,Delhi,Beauty,2,1122.57,0.1,2020.63,646.6,UPI,Online
IN100379,2025-09-01,Lucknow,Uttar Pradesh,Beauty,1,701.1,0.0,701.1,224.35,UPI,Online
IN100380,2025-11-27,Bengaluru,Karnataka,Clothing,1,1419.95,0.1,1277.96,357.83,Cash,Store
IN100381,2025-04-29,Mumbai,Maharashtra,Electronics,5,3036.57,0.25,11387.14,2732.91,Credit Card,Store
IN100382,2025-04-14,Ahmedabad,Gujarat,Grocery,1,671.44,0.0,671.44,147.72,Credit Card,Online
IN100383,2024-09-22,Bengaluru,Karnataka,Electronics,2,4085.96,0.0,8171.92,1961.26,UPI,Online
IN100384,2024-04-18,Lucknow,Uttar Pradesh,Electronics,1,4297.3,0.15,3652.7,876.65,Debit Card,Online
IN100385,2025-05-03,Kolkata,West Bengal,Grocery,4,463.56,0.0,1854.24,407.93,Credit Card,Store
IN100386,2024-06-26,Lucknow,Uttar Pradesh,Grocery,4,621.14,0.05,2360.33,519.27,UPI,Store
IN100387,2024-09-05,Chennai,Tamil Nadu,Beauty,2,1108.3,0.1,1994.94,638.38,UPI,Store
IN100388,2024-01-05,Lucknow,Uttar Pradesh,Electronics,5,2919.33,0.25,10947.49,2627.4,Credit Card,Online
IN100389,2024-06-05,Chennai,Tamil Nadu,Clothing,3,1570.62,0.0,4711.86,1319.32,Net Banking,Store
IN100390,2024-08-17,Kolkata,West Bengal,Electronics,1,4303.9,0.25,3227.92,774.7,Net Banking,Store
IN100391,2025-09-19,Jaipur,Rajasthan,Beauty,5,1008.36,0.15,4285.53,1371.37,UPI,Store
IN100392,2024-09-17,Chennai,Tamil Nadu,Home & Kitchen,5,1390.09,0.15,5907.88,1772.36,Debit Card,Online
IN100393,2024-11-16,Mumbai,Maharashtra,Home & Kitchen,1,2246.23,0.15,1909.3,572.79,Debit Card,Online
IN100394,2024-05-06,Lucknow,Uttar Pradesh,Beauty,3,1195.49,0.0,3586.47,1147.67,Cash,Store
IN100395,2024-01-28,Lucknow,Uttar Pradesh,Grocery,1,756.03,0.0,756.03,166.33,Credit Card,Store
IN100396,2025-05-24,Mumbai,Maharashtra,Clothing,3,1361.35,0.05,3879.85,1086.36,UPI,Online
IN100397,2024-08-15,Delhi,Delhi,Clothing,2,1843.04,0.0,3686.08,1032.1,Debit Card,Store
IN100398,2025-10-02,Pune,Maharashtra,Grocery,3,864.22,0.3,1814.86,399.27,UPI,Online
IN100399,2025-06-24,Jaipur,Rajasthan,Clothing,5,1830.96,0.1,8239.32,2307.01,UPI,Store
IN100400,2024-06-27,Ahmedabad,Gujarat,Clothing,2,1354.76,0.1,2438.57,682.8,Debit Card,Online
IN100401,2025-11-06,Chennai,Tamil Nadu,Beauty,4,1091.98,0.2,3494.34,1118.19,Net Banking,Online
IN100402,2025-11-02,Mumbai,Maharashtra,Beauty,2,1012.69,0.3,1417.77,453.69,UPI,Online
IN100403,2024-10-14,Kolkata,West Bengal,Home & Kitchen,3,1470.26,0.25,3308.08,992.42,Debit Card,Online
IN100404,2025-05-08,Chennai,Tamil Nadu,Home & Kitchen,2,1886.55,0.2,3018.48,905.54,UPI,Online
IN100405,2024-09-21,Pune,Maharashtra,Grocery,2,770.9,0.05,1464.71,322.24,Cash,Store
IN100406,2025-04-11,Kolkata,West Bengal,Electronics,4,4103.5,0.0,16414.0,3939.36,Credit Card,Online
IN100407,2025-01-29,Bengaluru,Karnataka,Electronics,3,4034.2,0.0,12102.6,2904.62,UPI,Online
IN100408,2025-03-07,Lucknow,Uttar Pradesh,Grocery,5,520.34,0.0,2601.7,572.37,UPI,Online
IN100409,2025-03-10,Bengaluru,Karnataka,Home & Kitchen,2,1831.0,0.0,3662.0,1098.6,Credit Card,Online
IN100410,2025-01-22,Chennai,Tamil Nadu,Electronics,1,3234.8,0.25,2426.1,582.26,UPI,Online
IN100411,2025-06-20,Pune,Maharashtra,Beauty,5,1155.76,0.25,4334.1,1386.91,UPI,Online
IN100412,2024-05-24,Jaipur,Rajasthan,Electronics,2,2244.03,0.15,3814.85,915.56,Debit Card,Store
IN100413,2024-06-23,Chennai,Tamil Nadu,Clothing,5,1652.23,0.15,7021.98,1966.15,UPI,Online
IN100414,2025-06-03,Mumbai,Maharashtra,Grocery,1,716.38,0.1,644.74,141.84,Debit Card,Store
IN100415,2024-11-09,Hyderabad,Telangana,Electronics,5,4156.87,0.05,19745.13,4738.83,UPI,Online
IN100416,2025-09-12,Chennai,Tamil Nadu,Electronics,5,3190.39,0.25,11963.96,2871.35,Debit Card,Online
IN100417,2024-05-08,Lucknow,Uttar Pradesh,Clothing,1,1578.48,0.05,1499.56,419.88,Credit Card,Online
IN100418,2025-05-28,Lucknow,Uttar Pradesh,Home & Kitchen,1,2398.11,0.15,2038.39,611.52,UPI,Store
IN100419,2024-01-10,Chennai,Tamil Nadu,Clothing,1,1656.95,0.05,1574.1,440.75,Credit Card,Store
IN100420,2024-12-12,Kolkata,West Bengal,Grocery,4,483.47,0.2,1547.1,340.36,UPI,Store
IN100421,2024-04-26,Hyderabad,Telangana,Grocery,1,525.78,0.15,446.91,98.32,Cash,Online
IN100422,2025-02-14,Mumbai,Maharashtra,Electronics,5,3948.62,0.15,16781.63,4027.59,Debit Card,Store
IN100423,2025-01-31,Chennai,Tamil Nadu,Beauty,1,825.86,0.0,825.86,264.28,Credit Card,Online
IN100424,2024-01-11,Kolkata,West Bengal,Electronics,2,3708.31,0.1,6674.96,1601.99,UPI,Online
IN100425,2025-02-01,Lucknow,Uttar Pradesh,Beauty,1,1039.4,0.1,935.46,299.35,UPI,Store
IN100426,2025-08-30,Lucknow,Uttar Pradesh,Grocery,1,874.84,0.05,831.1,182.84,Credit Card,Online
IN100427,2024-04-02,Pune,Maharashtra,Beauty,3,904.88,0.2,2171.71,694.95,Debit Card,Store
IN100428,2024-04-11,Chennai,Tamil Nadu,Electronics,5,3774.69,0.2,15098.76,3623.7,UPI,Online
IN100429,2024-04-07,Hyderabad,Telangana,Grocery,5,475.6,0.1,2140.2,470.84,UPI,Store
IN100430,2024-10-08,Delhi,Delhi,Electronics,2,3202.19,0.05,6084.16,1460.2,UPI,Store
IN100431,2025-10-29,Hyderabad,Telangana,Electronics,4,2628.3,0.2,8410.56,2018.53,Credit Card,Online
IN100432,2025-10-18,Lucknow,Uttar Pradesh,Grocery,3,810.14,0.0,2430.42,534.69,UPI,Online
IN100433,2025-02-24,Lucknow,Uttar Pradesh,Electronics,2,3987.01,0.0,7974.02,1913.76,Credit Card,Online
IN100434,2024-12-29,Bengaluru,Karnataka,Grocery,2,554.86,0.0,1109.72,244.14,UPI,Store
IN100435,2024-07-29,Lucknow,Uttar Pradesh,Electronics,5,2902.03,0.0,14510.15,3482.44,Credit Card,Online
IN100436,2025-10-28,Mumbai,Maharashtra,Clothing,3,1619.25,0.1,4371.98,1224.15,UPI,Store
IN100437,2025-05-22,Ahmedabad,Gujarat,Home & Kitchen,5,2123.77,0.05,10087.91,3026.37,Debit Card,Store
IN100438,2024-03-16,Chennai,Tamil Nadu,Clothing,4,1578.44,0.15,5366.7,1502.68,UPI,Online
IN100439,2024-11-18,Hyderabad,Telangana,Grocery,5,876.1,0.15,3723.42,819.15,UPI,Online
IN100440,2025-03-27,Ahmedabad,Gujarat,Grocery,1,822.02,0.1,739.82,162.76,Credit Card,Store
IN100441,2025-11-17,Kolkata,West Bengal,Home & Kitchen,5,1747.96,0.05,8302.81,2490.84,UPI,Online
IN100442,2025-09-14,Delhi,Delhi,Clothing,1,1277.55,0.2,1022.04,286.17,UPI,Online
IN100443,2024-01-18,Mumbai,Maharashtra,Grocery,2,707.17,0.15,1202.19,264.48,Cash,Online
IN100444,2024-10-17,Hyderabad,Telangana,Beauty,4,1108.32,0.05,4211.62,1347.72,Cash,Online
IN100445,2024-07-16,Ahmedabad,Gujarat,Home & Kitchen,1,1816.15,0.1,1634.54,490.36,UPI,Store
IN100446,2024-06-10,Delhi,Delhi,Grocery,4,766.68,0.0,3066.72,674.68,Cash,Online
IN100447,2025-02-20,Bengaluru,Karnataka,Grocery,5,463.1,0.05,2199.72,483.94,Credit Card,Store
IN100448,2025-01-18,Mumbai,Maharashtra,Home & Kitchen,5,2343.23,0.3,8201.3,2460.39,UPI,Online
IN100449,2024-07-18,Mumbai,Maharashtra,Grocery,2,781.95,0.05,1485.7,326.85,Net Banking,Store
IN100450,2025-05-12,Bengaluru,Karnataka,Electronics,5,3059.92,0.15,13004.66,3121.12,Cash,Online
IN100451,2024-02-12,Chennai,Tamil Nadu,Electronics,1,3038.75,0.05,2886.81,692.83,Net Banking,Online
IN100452,2024-03-22,Bengaluru,Karnataka,Home & Kitchen,2,1380.38,0.25,2070.57,621.17,UPI,Online
IN100453,2025-06-22,Mumbai,Maharashtra,Clothing,4,1722.7,0.05,6546.26,1832.95,UPI,Store
IN100454,2024-10-30,Mumbai,Maharashtra,Home & Kitchen,2,2159.3,0.05,4102.67,1230.8,Credit Card,Store
IN100455,2025-08-03,Ahmedabad,Gujarat,Clothing,4,1553.53,0.1,5592.71,1565.96,Debit Card,Online
IN100456,2024-07-17,Lucknow,Uttar Pradesh,Grocery,3,497.87,0.1,1344.25,295.73,UPI,Online
IN100457,2025-02-09,Delhi,Delhi,Electronics,1,2785.67,0.1,2507.1,601.7,Cash,Online
IN100458,2025-03-02,Bengaluru,Karnataka,Electronics,1,3194.54,0.1,2875.09,690.02,Credit Card,Online
IN100459,2025-04-05,Delhi,Delhi,Beauty,4,785.59,0.05,2985.24,955.28,UPI,Store
IN100460,2025-04-24,Bengaluru,Karnataka,Beauty,5,883.87,0.1,3977.42,1272.77,Debit Card,Store
IN100461,2025-12-28,Kolkata,West Bengal,Grocery,5,550.47,0.1,2477.12,544.97,Debit Card,Online
IN100462,2024-05-03,Mumbai,Maharashtra,Clothing,3,1298.14,0.15,3310.26,926.87,UPI,Store
IN100463,2025-06-11,Lucknow,Uttar Pradesh,Grocery,4,730.6,0.05,2776.28,610.78,Net Banking,Online
IN100464,2025-09-29,Ahmedabad,Gujarat,Grocery,3,832.02,0.15,2121.65,466.76,UPI,Store
IN100465,2025-06-09,Lucknow,Uttar Pradesh,Grocery,4,617.68,0.25,1853.04,407.67,UPI,Online
IN100466,2024-02-08,Lucknow,Uttar Pradesh,Electronics,3,3679.17,0.15,9381.88,2251.65,Cash,Online
IN100467,2024-07-17,Lucknow,Uttar Pradesh,Grocery,4,511.95,0.0,2047.8,450.52,Net Banking,Online
IN100468,2024-04-17,Delhi,Delhi,Home & Kitchen,1,1892.76,0.1,1703.48,511.04,Cash,Online
IN100469,2024-09-24,Bengaluru,Karnataka,Beauty,3,1169.2,0.1,3156.84,1010.19,Cash,Store
IN100470,2024-12-18,Jaipur,Rajasthan,Electronics,3,2298.11,0.05,6549.61,1571.91,Debit Card,Store
IN100471,2024-11-06,Kolkata,West Bengal,Home & Kitchen,4,1573.04,0.1,5662.94,1698.88,Net Banking,Online
IN100472,2025-01-24,Hyderabad,Telangana,Grocery,2,510.98,0.1,919.76,202.35,UPI,Store
IN100473,2024-02-09,Lucknow,Uttar Pradesh,Clothing,2,1465.14,0.0,2930.28,820.48,Debit Card,Online
